,index,second,vehicleCount
1597,1597,1,501
1598,1598,1,501
1599,1599,1,501
1600,1600,1,501
1601,1601,1,501
1602,1602,1,501
1603,1603,1,501
1604,1604,1,501
1605,1605,1,501
1606,1606,1,501
1607,1607,1,501
1608,1608,1,501
1609,1609,1,501
1610,1610,1,501
1611,1611,1,501
1612,1612,1,501
1613,1613,1,501
1614,1614,1,501
1615,1615,1,501
1616,1616,1,501
1617,1617,1,501
1618,1618,1,501
1619,1619,1,501
1620,1620,1,501
1621,1621,1,501
1622,1622,1,501
1623,1623,1,501
1624,1624,1,501
1625,1625,1,501
1626,1626,1,501
1627,1627,1,501
1628,1628,1,501
1629,1629,1,501
1630,1630,1,501
1631,1631,1,501
1632,1632,1,501
1633,1633,1,501
1634,1634,1,501
1635,1635,1,501
1636,1636,1,501
1637,1637,1,501
1638,1638,1,501
1639,1639,1,501
1640,1640,1,501
1641,1641,1,501
1642,1642,1,500
1643,1643,1,500
1644,1644,1,500
1645,1645,1,500
1646,1646,1,500
1647,1647,1,500
1648,1648,1,500
1649,1649,1,500
1650,1650,1,500
1651,1651,1,500
1652,1652,1,500
1653,1653,1,500
1654,1654,1,500
1655,1655,1,501
1656,1656,1,501
1657,1657,1,501
1658,1658,1,501
1659,1659,1,501
1660,1660,1,501
1661,1661,1,501
1662,1662,1,501
1663,1663,1,501
1664,1664,1,502
1665,1665,1,502
1666,1666,1,502
1667,1667,1,502
1668,1668,1,502
1669,1669,1,502
1670,1670,1,502
1671,1671,1,502
1672,1672,1,502
1673,1673,1,502
1674,1674,1,502
1675,1675,1,502
1676,1676,1,503
1677,1677,1,503
1678,1678,1,503
1679,1679,1,503
1680,1680,1,503
1681,1681,1,503
1682,1682,1,503
1683,1683,1,503
1684,1684,1,503
1685,1685,1,503
1686,1686,1,503
1687,1687,1,503
1688,1688,1,502
1689,1689,1,502
1690,1690,1,502
1691,1691,1,502
1692,1692,1,502
1693,1693,1,502
1694,1694,1,502
1695,1695,1,503
1696,1696,1,502
1697,1697,1,503
1698,1698,1,503
1699,1699,1,503
1700,1700,1,503
1701,1701,1,503
1702,1702,1,503
1703,1703,1,503
1704,1704,1,503
1705,1705,1,503
1706,1706,1,503
1707,1707,1,503
1708,1708,1,503
1709,1709,1,503
1710,1710,1,503
1711,1711,1,504
1712,1712,1,504
1713,1713,1,504
1714,1714,1,504
1715,1715,1,504
1716,1716,1,504
1717,1717,1,504
1718,1718,1,504
1719,1719,1,504
1720,1720,1,504
1721,1721,1,504
1722,1722,1,505
1723,1723,1,505
1724,1724,1,505
1725,1725,1,505
1726,1726,1,505
1727,1727,1,506
1728,1728,1,506
1729,1729,1,506
1730,1730,1,506
1731,1731,1,506
1732,1732,1,506
1733,1733,1,506
1734,1734,1,507
1735,1735,1,507
1736,1736,1,507
1737,1737,1,507
1738,1738,1,507
1739,1739,1,508
1740,1740,1,508
1741,1741,1,508
1742,1742,1,508
1743,1743,1,508
1744,1744,1,509
1745,1745,1,509
1746,1746,1,509
1747,1747,1,510
1748,1748,1,510
1749,1749,1,511
1750,1750,1,511
1751,1751,1,512
1752,1752,1,512
1753,1753,1,513
1754,1754,1,514
1755,1755,1,515
1756,1756,1,515
1757,1757,1,516
1758,1758,1,517
1759,1759,1,518
1760,1760,1,518
1761,1761,1,519
1762,1762,1,520
1763,1763,1,521
1764,1764,1,522
1765,1765,1,523
1766,1766,1,524
1767,1767,1,524
1768,1768,1,525
1769,1769,1,526
1770,1770,1,526
1771,1771,1,527
1772,1772,1,527
1773,1773,1,528
1774,1774,1,529
1775,1775,1,530
1776,1776,1,531
1777,1777,1,532
1778,1778,1,533
1779,1779,1,534
1780,1780,1,535
1781,1781,1,537
1782,1782,1,538
1783,1783,1,539
1784,1784,1,540
1785,1785,1,541
1786,1786,1,542
1787,1787,1,543
1788,1788,1,544
1789,1789,1,545
1790,1790,1,546
1791,1791,1,547
1792,1792,1,548
1793,1793,1,549
1794,1794,1,550
1795,1795,1,550
1796,1796,1,551
1797,1797,1,552
1798,1798,1,553
1799,1799,1,554
1800,1800,1,555
1801,1801,1,556
1802,1802,1,557
1803,1803,1,558
1804,1804,1,559
1805,1805,1,560
1806,1806,1,562
1807,1807,1,564
1808,1808,1,566
1809,1809,1,568
1810,1810,1,570
1811,1811,1,572
1812,1812,1,574
1813,1813,1,576
1814,1814,1,578
1815,1815,1,579
1816,1816,1,581
1817,1817,1,583
1818,1818,1,586
1819,1819,1,588
1820,1820,1,590
1821,1821,1,593
1822,1822,1,594
1823,1823,1,596
1824,1824,1,598
1825,1825,1,601
1826,1826,1,603
1827,1827,1,605
1828,1828,1,608
1829,1829,1,611
1830,1830,1,614
1831,1831,1,619
1832,1832,1,622
1833,1833,1,625
1834,1834,1,630
1835,1835,1,634
1836,1836,1,639
1837,1837,1,643
1838,1838,1,647
1839,1839,1,652
1840,1840,1,656
1841,1841,1,661
1842,1842,1,665
1843,1843,1,669
1844,1844,1,673
1845,1845,1,676
1846,1846,1,678
1847,1847,1,682
1848,1848,1,684
1849,1849,1,687
1850,1850,1,690
1851,1851,1,692
1852,1852,1,695
1853,1853,1,697
1854,1854,1,699
1855,1855,1,701
1856,1856,1,702
1857,1857,1,704
1858,1858,1,705
1859,1859,1,708
1860,1860,1,709
1861,1861,1,711
1862,1862,1,714
1863,1863,1,715
1864,1864,1,716
1865,1865,1,718
1866,1866,1,720
1867,1867,1,722
1868,1868,1,724
1869,1869,1,726
1870,1870,1,727
1871,1871,1,730
1872,1872,1,732
1873,1873,1,735
1874,1874,1,737
1875,1875,1,740
1876,1876,1,742
1877,1877,1,744
1878,1878,1,746
1879,1879,1,748
1880,1880,1,750
1881,1881,1,751
1882,1882,1,752
1883,1883,1,753
1884,1884,1,753
1885,1885,1,754
1886,1886,1,756
1887,1887,1,756
1888,1888,1,757
1889,1889,1,759
1890,1890,1,761
1891,1891,1,763
1892,1892,1,766
1893,1893,1,768
1894,1894,1,770
1895,1895,1,772
1896,1896,1,775
1897,1897,1,778
1898,1898,1,782
1899,1899,1,785
1900,1900,1,789
1901,1901,1,790
1902,1902,1,792
1903,1903,1,793
1904,1904,1,795
1905,1905,1,797
1906,1906,1,798
1907,1907,1,798
1908,1908,1,798
1909,1909,1,798
1910,1910,1,797
1911,1911,1,794
1912,1912,1,791
1913,1913,1,788
1914,1914,1,786
1915,1915,1,783
1916,1916,1,780
1917,1917,1,777
1918,1918,1,772
1919,1919,1,768
1920,1920,1,765
1921,1921,1,761
1922,1922,1,757
1923,1923,1,753
1924,1924,1,750
1925,1925,1,746
1926,1926,1,743
1927,1927,1,739
1928,1928,1,736
1929,1929,1,732
1930,1930,1,729
1931,1931,1,727
1932,1932,1,723
1933,1933,1,720
1934,1934,1,717
1935,1935,1,714
1936,1936,1,711
1937,1937,1,707
1938,1938,1,704
1939,1939,1,702
1940,1940,1,699
1941,1941,1,696
1942,1942,1,693
1943,1943,1,689
1944,1944,1,687
1945,1945,1,685
1946,1946,1,682
1947,1947,1,679
1948,1948,1,677
1949,1949,1,674
1950,1950,1,672
1951,1951,1,670
1952,1952,1,668
1953,1953,1,665
1954,1954,1,663
1955,1955,1,661
1956,1956,1,659
1957,1957,1,656
1958,1958,1,654
1959,1959,1,652
1960,1960,1,650
1961,1961,1,647
1962,1962,1,644
1963,1963,1,641
1964,1964,1,639
1965,1965,1,638
1966,1966,1,635
1967,1967,1,633
1968,1968,1,631
1969,1969,1,629
1970,1970,1,628
1971,1971,1,625
1972,1972,1,622
1973,1973,1,621
1974,1974,1,619
1975,1975,1,617
1976,1976,1,615
1977,1977,1,613
1978,1978,1,612
1979,1979,1,611
1980,1980,1,610
1981,1981,1,609
1982,1982,1,608
1983,1983,1,607
1984,1984,1,606
1985,1985,1,605
1986,1986,1,605
1987,1987,1,605
1988,1988,1,604
1989,1989,1,603
1990,1990,1,601
1991,1991,1,599
1992,1992,1,597
1993,1993,1,595
1994,1994,1,593
1995,1995,1,590
1996,1996,1,587
1997,1997,1,585
1998,1998,1,582
1999,1999,1,579
2000,2000,1,576
2001,2001,1,574
2002,2002,1,571
2003,2003,1,568
2004,2004,1,566
2005,2005,1,563
2006,2006,1,560
2007,2007,1,558
2008,2008,1,557
2009,2009,1,556
2010,2010,1,555
2011,2011,1,554
2012,2012,1,554
2013,2013,1,553
2014,2014,1,553
2015,2015,1,553
2016,2016,1,554
2017,2017,1,554
2018,2018,1,554
2019,2019,1,555
2020,2020,1,555
2021,2021,1,554
2022,2022,1,555
2023,2023,1,555
2024,2024,1,556
2025,2025,1,556
2026,2026,1,555
2027,2027,1,555
2028,2028,1,555
2029,2029,1,554
2030,2030,1,554
2031,2031,1,554
2032,2032,1,553
2033,2033,1,554
2034,2034,1,554
2035,2035,1,554
2036,2036,1,554
2037,2037,1,554
2038,2038,1,554
2039,2039,1,553
2040,2040,1,553
2041,2041,1,553
2042,2042,1,554
2043,2043,1,554
2044,2044,1,554
2045,2045,1,554
2046,2046,1,554
2047,2047,1,555
2048,2048,1,555
2049,2049,1,556
2050,2050,1,556
2051,2051,1,556
2052,2052,1,556
2053,2053,1,556
2054,2054,1,556
2055,2055,1,556
2056,2056,1,556
2057,2057,1,557
2058,2058,1,557
2059,2059,1,557
2060,2060,1,557
2061,2061,1,558
2062,2062,1,558
2063,2063,1,558
2064,2064,1,559
2065,2065,1,559
2066,2066,1,560
2067,2067,1,560
2068,2068,1,562
2069,2069,1,563
2070,2070,1,564
2071,2071,1,565
2072,2072,1,565
2073,2073,1,566
2074,2074,1,567
2075,2075,1,567
2076,2076,1,568
2077,2077,1,568
2078,2078,1,568
2079,2079,1,568
2080,2080,1,568
2081,2081,1,568
2082,2082,1,566
2083,2083,1,565
2084,2084,1,563
2085,2085,1,562
2086,2086,1,561
2087,2087,1,560
2088,2088,1,558
2089,2089,1,557
2090,2090,1,555
2091,2091,1,554
2092,2092,1,553
2093,2093,1,552
2094,2094,1,552
2095,2095,1,552
2096,2096,1,551
2097,2097,1,551
2098,2098,1,552
2099,2099,1,551
2100,2100,1,552
2101,2101,1,552
2102,2102,1,553
2103,2103,1,554
2104,2104,1,555
2105,2105,1,556
2106,2106,1,557
2107,2107,1,558
2108,2108,1,558
2109,2109,1,559
2110,2110,1,560
2111,2111,1,560
2112,2112,1,560
2113,2113,1,560
2114,2114,1,560
2115,2115,1,561
2116,2116,1,560
2117,2117,1,561
2118,2118,1,561
2119,2119,1,560
2120,2120,1,560
2121,2121,1,560
2122,2122,1,560
2123,2123,1,560
2124,2124,1,560
2125,2125,1,560
2126,2126,1,559
2127,2127,1,560
2128,2128,1,560
2129,2129,1,560
2130,2130,1,560
2131,2131,1,560
2132,2132,1,560
2133,2133,1,560
2134,2134,1,560
2135,2135,1,560
2136,2136,1,560
2137,2137,1,561
2138,2138,1,562
2139,2139,1,562
2140,2140,1,563
2141,2141,1,564
2142,2142,1,565
2143,2143,1,567
2144,2144,1,568
2145,2145,1,569
2146,2146,1,571
2147,2147,1,573
2148,2148,1,574
2149,2149,1,576
2150,2150,1,577
2151,2151,1,578
2152,2152,1,579
2153,2153,1,581
2154,2154,1,582
2155,2155,1,583
2156,2156,1,584
2157,2157,1,585
2158,2158,1,586
2159,2159,1,587
2160,2160,1,588
2161,2161,1,588
2162,2162,1,588
2163,2163,1,590
2164,2164,1,591
2165,2165,1,590
2166,2166,1,591
2167,2167,1,591
2168,2168,1,592
2169,2169,1,592
2170,2170,1,592
2171,2171,1,592
2172,2172,1,591
2173,2173,1,591
2174,2174,1,591
2175,2175,1,590
2176,2176,1,589
2177,2177,1,588
2178,2178,1,587
2179,2179,1,585
2180,2180,1,583
2181,2181,1,582
2182,2182,1,580
2183,2183,1,579
2184,2184,1,578
2185,2185,1,577
2186,2186,1,576
2187,2187,1,576
2188,2188,1,577
2189,2189,1,578
2190,2190,1,578
2191,2191,1,579
2192,2192,1,580
2193,2193,1,581
2194,2194,1,582
2195,2195,1,583
2196,2196,1,583
2197,2197,1,585
2198,2198,1,586
2199,2199,1,586
2200,2200,1,586
2201,2201,1,587
2202,2202,1,588
2203,2203,1,588
2204,2204,1,589
2205,2205,1,589
2206,2206,1,590
2207,2207,1,590
2208,2208,1,590
2209,2209,1,590
2210,2210,1,590
2211,2211,1,590
2212,2212,1,590
2213,2213,1,590
2214,2214,1,590
2215,2215,1,590
2216,2216,1,591
2217,2217,1,590
2218,2218,1,591
2219,2219,1,591
2220,2220,1,592
2221,2221,1,593
2222,2222,1,594
2223,2223,1,594
2224,2224,1,595
2225,2225,1,595
2226,2226,1,596
2227,2227,1,596
2228,2228,1,597
2229,2229,1,598
2230,2230,1,598
2231,2231,1,598
2232,2232,1,599
2233,2233,1,600
2234,2234,1,600
2235,2235,1,601
2236,2236,1,601
2237,2237,1,601
2238,2238,1,601
2239,2239,1,601
2240,2240,1,600
2241,2241,1,599
2242,2242,1,599
2243,2243,1,598
2244,2244,1,597
2245,2245,1,597
2246,2246,1,597
2247,2247,1,596
2248,2248,1,596
2249,2249,1,596
2250,2250,1,596
2251,2251,1,595
2252,2252,1,595
2253,2253,1,595
2254,2254,1,595
2255,2255,1,596
2256,2256,1,596
2257,2257,1,596
2258,2258,1,597
2259,2259,1,597
2260,2260,1,596
2261,2261,1,596
2262,2262,1,594
2263,2263,1,593
2264,2264,1,592
2265,2265,1,591
2266,2266,1,589
2267,2267,1,588
2268,2268,1,586
2269,2269,1,584
2270,2270,1,581
2271,2271,1,579
2272,2272,1,577
2273,2273,1,575
2274,2274,1,573
2275,2275,1,571
2276,2276,1,570
2277,2277,1,569
2278,2278,1,569
2279,2279,1,568
2280,2280,1,568
2281,2281,1,569
2282,2282,1,569
2283,2283,1,571
2284,2284,1,571
2285,2285,1,572
2286,2286,1,573
2287,2287,1,574
2288,2288,1,575
2289,2289,1,576
2290,2290,1,577
2291,2291,1,577
2292,2292,1,578
2293,2293,1,578
2294,2294,1,579
2295,2295,1,578
2296,2296,1,579
2297,2297,1,579
2298,2298,1,579
2299,2299,1,579
2300,2300,1,579
2301,2301,1,579
2302,2302,1,579
2303,2303,1,579
2304,2304,1,579
2305,2305,1,578
2306,2306,1,578
2307,2307,1,578
2308,2308,1,578
2309,2309,1,578
2310,2310,1,578
2311,2311,1,578
2312,2312,1,578
2313,2313,1,578
2314,2314,1,578
2315,2315,1,578
2316,2316,1,578
2317,2317,1,579
2318,2318,1,579
2319,2319,1,580
2320,2320,1,581
2321,2321,1,581
2322,2322,1,582
2323,2323,1,582
2324,2324,1,583
2325,2325,1,584
2326,2326,1,584
2327,2327,1,584
2328,2328,1,585
2329,2329,1,586
2330,2330,1,587
2331,2331,1,587
2332,2332,1,587
2333,2333,1,588
2334,2334,1,588
2335,2335,1,589
2336,2336,1,589
2337,2337,1,589
2338,2338,1,590
2339,2339,1,591
2340,2340,1,593
2341,2341,1,594
2342,2342,1,595
2343,2343,1,596
2344,2344,1,598
2345,2345,1,599
2346,2346,1,601
2347,2347,1,603
2348,2348,1,605
2349,2349,1,608
2350,2350,1,609
2351,2351,1,611
2352,2352,1,613
2353,2353,1,614
2354,2354,1,615
2355,2355,1,616
2356,2356,1,616
2357,2357,1,617
2358,2358,1,617
2359,2359,1,616
2360,2360,1,615
2361,2361,1,613
2362,2362,1,612
2363,2363,1,611
2364,2364,1,610
2365,2365,1,609
2366,2366,1,609
2367,2367,1,609
2368,2368,1,609
2369,2369,1,609
2370,2370,1,609
2371,2371,1,610
2372,2372,1,611
2373,2373,1,613
2374,2374,1,615
2375,2375,1,617
2376,2376,1,620
2377,2377,1,623
2378,2378,1,625
2379,2379,1,627
2380,2380,1,629
2381,2381,1,631
2382,2382,1,633
2383,2383,1,636
2384,2384,1,639
2385,2385,1,641
2386,2386,1,643
2387,2387,1,645
2388,2388,1,647
2389,2389,1,649
2390,2390,1,650
2391,2391,1,652
2392,2392,1,653
2393,2393,1,654
2394,2394,1,655
2395,2395,1,657
2396,2396,1,658
2397,2397,1,659
2398,2398,1,661
2399,2399,1,662
2400,2400,1,664
2401,2401,1,666
2402,2402,1,668
2403,2403,1,670
2404,2404,1,673
2405,2405,1,676
2406,2406,1,679
2407,2407,1,682
2408,2408,1,686
2409,2409,1,689
2410,2410,1,693
2411,2411,1,696
2412,2412,1,699
2413,2413,1,702
2414,2414,1,705
2415,2415,1,706
2416,2416,1,707
2417,2417,1,708
2418,2418,1,709
2419,2419,1,710
2420,2420,1,711
2421,2421,1,711
2422,2422,1,712
2423,2423,1,711
2424,2424,1,712
2425,2425,1,713
2426,2426,1,715
2427,2427,1,715
2428,2428,1,717
2429,2429,1,719
2430,2430,1,721
2431,2431,1,723
2432,2432,1,726
2433,2433,1,728
2434,2434,1,730
2435,2435,1,734
2436,2436,1,737
2437,2437,1,742
2438,2438,1,744
2439,2439,1,748
2440,2440,1,752
2441,2441,1,754
2442,2442,1,756
2443,2443,1,756
2444,2444,1,756
2445,2445,1,755
2446,2446,1,753
2447,2447,1,751
2448,2448,1,750
2449,2449,1,749
2450,2450,1,748
2451,2451,1,745
2452,2452,1,741
2453,2453,1,738
2454,2454,1,735
2455,2455,1,733
2456,2456,1,730
2457,2457,1,729
2458,2458,1,728
2459,2459,1,728
2460,2460,1,728
2461,2461,1,729
2462,2462,1,728
2463,2463,1,728
2464,2464,1,728
2465,2465,1,729
2466,2466,1,731
2467,2467,1,732
2468,2468,1,734
2469,2469,1,737
2470,2470,1,740
2471,2471,1,742
2472,2472,1,743
2473,2473,1,744
2474,2474,1,746
2475,2475,1,747
2476,2476,1,748
2477,2477,1,748
2478,2478,1,748
2479,2479,1,748
2480,2480,1,748
2481,2481,1,747
2482,2482,1,745
2483,2483,1,743
2484,2484,1,741
2485,2485,1,740
2486,2486,1,737
2487,2487,1,734
2488,2488,1,733
2489,2489,1,731
2490,2490,1,730
2491,2491,1,728
2492,2492,1,726
2493,2493,1,723
2494,2494,1,721
2495,2495,1,718
2496,2496,1,716
2497,2497,1,713
2498,2498,1,712
2499,2499,1,712
2500,2500,1,712
2501,2501,1,712
2502,2502,1,712
2503,2503,1,712
2504,2504,1,712
2505,2505,1,713
2506,2506,1,712
2507,2507,1,711
2508,2508,1,711
2509,2509,1,711
2510,2510,1,712
2511,2511,1,711
2512,2512,1,711
2513,2513,1,712
2514,2514,1,713
2515,2515,1,713
2516,2516,1,712
2517,2517,1,711
2518,2518,1,711
2519,2519,1,711
2520,2520,1,712
2521,2521,1,712
2522,2522,1,712
2523,2523,1,711
2524,2524,1,712
2525,2525,1,714
2526,2526,1,715
2527,2527,1,716
2528,2528,1,717
2529,2529,1,718
2530,2530,1,719
2531,2531,1,719
2532,2532,1,718
2533,2533,1,716
2534,2534,1,715
2535,2535,1,713
2536,2536,1,710
2537,2537,1,707
2538,2538,1,705
2539,2539,1,702
2540,2540,1,699
2541,2541,1,695
2542,2542,1,690
2543,2543,1,685
2544,2544,1,680
2545,2545,1,676
2546,2546,1,672
2547,2547,1,667
2548,2548,1,664
2549,2549,1,660
2550,2550,1,657
2551,2551,1,653
2552,2552,1,650
2553,2553,1,646
2554,2554,1,643
2555,2555,1,641
2556,2556,1,639
2557,2557,1,637
2558,2558,1,635
2559,2559,1,633
2560,2560,1,630
2561,2561,1,628
2562,2562,1,626
2563,2563,1,623
2564,2564,1,622
2565,2565,1,621
2566,2566,1,619
2567,2567,1,618
2568,2568,1,616
2569,2569,1,616
2570,2570,1,615
2571,2571,1,613
2572,2572,1,611
2573,2573,1,609
2574,2574,1,608
2575,2575,1,607
2576,2576,1,606
2577,2577,1,605
2578,2578,1,603
2579,2579,1,601
2580,2580,1,600
2581,2581,1,598
2582,2582,1,597
2583,2583,1,596
2584,2584,1,595
2585,2585,1,593
2586,2586,1,592
2587,2587,1,591
2588,2588,1,590
2589,2589,1,590
2590,2590,1,589
2591,2591,1,590
2592,2592,1,589
2593,2593,1,589
2594,2594,1,589
2595,2595,1,589
2596,2596,1,589
2597,2597,1,590
2598,2598,1,590
2599,2599,1,590
2600,2600,1,590
2601,2601,1,589
2602,2602,1,589
2603,2603,1,589
2604,2604,1,588
2605,2605,1,587
2606,2606,1,587
2607,2607,1,586
2608,2608,1,585
2609,2609,1,585
2610,2610,1,586
2611,2611,1,586
2612,2612,1,586
2613,2613,1,587
2614,2614,1,587
2615,2615,1,588
2616,2616,1,588
2617,2617,1,588
2618,2618,1,590
2619,2619,1,590
2620,2620,1,590
2621,2621,1,590
2622,2622,1,590
2623,2623,1,589
2624,2624,1,589
2625,2625,1,588
2626,2626,1,588
2627,2627,1,587
2628,2628,1,585
2629,2629,1,584
2630,2630,1,583
2631,2631,1,581
2632,2632,1,580
2633,2633,1,579
2634,2634,1,577
2635,2635,1,576
2636,2636,1,574
2637,2637,1,573
2638,2638,1,572
2639,2639,1,571
2640,2640,1,571
2641,2641,1,570
2642,2642,1,569
2643,2643,1,568
2644,2644,1,566
2645,2645,1,566
2646,2646,1,566
2647,2647,1,565
2648,2648,1,564
2649,2649,1,562
2650,2650,1,561
2651,2651,1,560
2652,2652,1,559
2653,2653,1,557
2654,2654,1,556
2655,2655,1,554
2656,2656,1,553
2657,2657,1,552
2658,2658,1,550
2659,2659,1,549
2660,2660,1,548
2661,2661,1,547
2662,2662,1,545
2663,2663,1,544
2664,2664,1,543
2665,2665,1,542
2666,2666,1,542
2667,2667,1,541
2668,2668,1,541
2669,2669,1,541
2670,2670,1,541
2671,2671,1,541
2672,2672,1,541
2673,2673,1,541
2674,2674,1,541
2675,2675,1,541
2676,2676,1,542
2677,2677,1,542
2678,2678,1,542
2679,2679,1,543
2680,2680,1,543
2681,2681,1,543
2682,2682,1,544
2683,2683,1,544
2684,2684,1,544
2685,2685,1,544
2686,2686,1,544
2687,2687,1,544
2688,2688,1,544
2689,2689,1,544
2690,2690,1,545
2691,2691,1,545
2692,2692,1,544
2693,2693,1,544
2694,2694,1,544
2695,2695,1,543
2696,2696,1,543
2697,2697,1,543
2698,2698,1,543
2699,2699,1,543
2700,2700,1,543
2701,2701,1,543
2702,2702,1,543
2703,2703,1,543
2704,2704,1,543
2705,2705,1,543
2706,2706,1,544
2707,2707,1,544
2708,2708,1,544
2709,2709,1,544
2710,2710,1,544
2711,2711,1,544
2712,2712,1,543
2713,2713,1,543
2714,2714,1,542
2715,2715,1,542
2716,2716,1,542
2717,2717,1,541
2718,2718,1,540
2719,2719,1,540
2720,2720,1,539
2721,2721,1,538
2722,2722,1,537
2723,2723,1,536
2724,2724,1,535
2725,2725,1,534
2726,2726,1,533
2727,2727,1,533
2728,2728,1,532
2729,2729,1,532
2730,2730,1,532
2731,2731,1,532
2732,2732,1,532
2733,2733,1,532
2734,2734,1,532
2735,2735,1,532
2736,2736,1,532
2737,2737,1,532
2738,2738,1,533
2739,2739,1,533
2740,2740,1,533
2741,2741,1,533
2742,2742,1,534
2743,2743,1,534
2744,2744,1,534
2745,2745,1,533
2746,2746,1,533
2747,2747,1,533
2748,2748,1,533
2749,2749,1,532
2750,2750,1,532
2751,2751,1,531
2752,2752,1,531
2753,2753,1,531
2754,2754,1,531
2755,2755,1,531
2756,2756,1,531
2757,2757,1,531
2758,2758,1,531
2759,2759,1,532
2760,2760,1,533
2761,2761,1,534
2762,2762,1,535
2763,2763,1,536
2764,2764,1,537
2765,2765,1,538
2766,2766,1,539
2767,2767,1,541
2768,2768,1,542
2769,2769,1,543
2770,2770,1,544
2771,2771,1,546
2772,2772,1,547
2773,2773,1,547
2774,2774,1,548
2775,2775,1,548
2776,2776,1,548
2777,2777,1,548
2778,2778,1,548
2779,2779,1,548
2780,2780,1,547
2781,2781,1,546
2782,2782,1,545
2783,2783,1,544
2784,2784,1,543
2785,2785,1,542
2786,2786,1,541
2787,2787,1,539
2788,2788,1,538
2789,2789,1,537
2790,2790,1,536
2791,2791,1,535
2792,2792,1,535
2793,2793,1,534
2794,2794,1,534
2795,2795,1,533
2796,2796,1,533
2797,2797,1,533
2798,2798,1,533
2799,2799,1,532
2800,2800,1,532
2801,2801,1,531
2802,2802,1,531
2803,2803,1,530
2804,2804,1,529
2805,2805,1,528
2806,2806,1,527
2807,2807,1,526
2808,2808,1,525
2809,2809,1,524
2810,2810,1,523
2811,2811,1,522
2812,2812,1,521
2813,2813,1,521
2814,2814,1,520
2815,2815,1,519
2816,2816,1,519
2817,2817,1,519
2818,2818,1,519
2819,2819,1,519
2820,2820,1,519
2821,2821,1,519
2822,2822,1,519
2823,2823,1,519
2824,2824,1,519
2825,2825,1,519
2826,2826,1,519
2827,2827,1,519
2828,2828,1,520
2829,2829,1,520
2830,2830,1,520
2831,2831,1,520
2832,2832,1,520
2833,2833,1,520
2834,2834,1,520
2835,2835,1,520
2836,2836,1,519
2837,2837,1,519
2838,2838,1,518
2839,2839,1,518
2840,2840,1,518
2841,2841,1,517
2842,2842,1,517
2843,2843,1,516
2844,2844,1,516
2845,2845,1,516
2846,2846,1,515
2847,2847,1,515
2848,2848,1,515
2849,2849,1,515
2850,2850,1,514
2851,2851,1,514
2852,2852,1,514
2853,2853,1,514
2854,2854,1,514
2855,2855,1,514
2856,2856,1,514
2857,2857,1,514
2858,2858,1,514
2859,2859,1,513
2860,2860,1,513
2861,2861,1,512
2862,2862,1,512
2863,2863,1,511
2864,2864,1,511
2865,2865,1,511
2866,2866,1,510
2867,2867,1,509
2868,2868,1,509
2869,2869,1,508
2870,2870,1,507
2871,2871,1,507
2872,2872,1,506
2873,2873,1,505
2874,2874,1,504
2875,2875,1,503
2876,2876,1,502
2877,2877,1,502
2878,2878,1,501
2879,2879,1,500
2880,2880,1,500
2881,2881,1,500
2882,2882,1,500
2883,2883,1,500
2884,2884,1,500
2885,2885,1,500
2886,2886,1,500
2887,2887,1,500
2888,2888,1,500
2889,2889,1,500
2890,2890,1,500
2891,2891,1,500
2892,2892,1,500
2893,2893,1,500
2894,2894,1,500
2895,2895,1,500
2896,2896,1,500
2897,2897,1,500
2898,2898,1,500
2899,2899,1,500
2900,2900,1,500
2901,2901,1,500
2902,2902,1,500
2903,2903,1,500
2904,2904,1,500
2905,2905,1,500
2906,2906,1,500
2907,2907,1,500
2908,2908,1,500
2909,2909,1,500
2910,2910,1,500
2911,2911,1,500
2912,2912,1,500
2913,2913,1,500
2914,2914,1,500
2915,2915,1,500
2916,2916,1,500
2917,2917,1,500
2918,2918,1,500
2919,2919,1,500
2920,2920,1,500
2921,2921,1,500
2922,2922,1,500
2923,2923,1,500
2924,2924,1,500
2925,2925,1,500
2926,2926,1,500
2927,2927,1,500
2928,2928,1,500
2929,2929,1,500
2930,2930,1,500
2931,2931,1,500
2932,2932,1,500
2933,2933,1,500
2934,2934,1,500
2935,2935,1,500
2936,2936,1,500
2937,2937,1,500
2938,2938,1,500
2939,2939,1,500
2940,2940,1,500
2941,2941,1,500
2942,2942,1,500
2943,2943,1,500
2944,2944,1,500
2945,2945,1,500
2946,2946,1,500
2947,2947,1,500
2948,2948,1,500
2949,2949,1,500
